tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1000697,AppleSupport,False,Tue Nov 21 13:29:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1000696
1000698,cust_00349,True,Tue Jan 23 16:12:00 +0000 2024,"@AppleSupport locked out of my apple id, verification code never arrives",1000699,
1000699,AppleSupport,False,Tue Jan 23 16:28:00 +0000 2024,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1000698
1000700,cust_00350,True,Fri Sep 15 18:19:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1000701,
1000701,AppleSupport,False,Fri Sep 15 19:38:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1000700
1000702,cust_00351,True,Thu Jun 22 13:56:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1000703,
1000703,AppleSupport,False,Thu Jun 22 14:28:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1000702
1000704,cust_00352,True,Mon Jan 08 04:13:00 +0000 2024,"@AppleSupport screen cracked, is it covered under applecare?",1000705,
1000705,AppleSupport,False,Mon Jan 08 04:48:00 +0000 2024,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1000704
1000706,cust_00353,True,Thu Nov 16 01:38:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1000707,
1000707,AppleSupport,False,Thu Nov 16 02:29:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1000706
1000708,cust_00354,True,Sun Oct 08 08:30:00 +0000 2023,@AppleSupport update to ios 15.7 and now my apps keep crashing constantly,1000709,
1000709,AppleSupport,False,Sun Oct 08 09:57:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000708
1000710,cust_00355,True,Wed Dec 06 16:17:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1000711,
1000711,AppleSupport,False,Wed Dec 06 16:33:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000710
1000712,cust_00356,True,Wed Apr 12 19:12:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1000713,
1000713,AppleSupport,False,Wed Apr 12 19:20:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1000712
1000714,cust_00357,True,Tue Sep 12 06:44:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1000715,
1000715,AppleSupport,False,Tue Sep 12 08:12:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1000714
1000716,cust_00358,True,Sat Mar 18 02:49:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1000717,
1000717,AppleSupport,False,Sat Mar 18 03:25:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1000716
1000718,cust_00359,True,Thu Jan 26 03:52:00 +0000 2023,@AppleSupport how do i turn off read receipts in imessage,1000719,
1000719,AppleSupport,False,Thu Jan 26 04:07:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1000718
1000720,cust_00360,True,Thu Jan 05 04:42:00 +0000 2023,@AppleSupport why does my iPhone 14 lose 20% battery in an hour just sitting there,1000721,
1000721,AppleSupport,False,Thu Jan 05 05:32:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1000720
1000722,cust_00361,True,Tue Apr 04 03:25:00 +0000 2023,"@AppleSupport someone else is using my apple id, how do i secure it",1000723,
1000723,AppleSupport,False,Tue Apr 04 03:49:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1000722
1000724,cust_00362,True,Thu Mar 09 22:46:00 +0000 2023,"@AppleSupport ios 16.1 update bricked my iPhone 12 Pro, stuck on apple logo",1000725,
1000725,AppleSupport,False,Thu Mar 09 23:45:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000724
1000726,cust_00363,True,Thu Nov 09 12:49:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1000727,
1000727,AppleSupport,False,Thu Nov 09 13:48:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1000726
1000728,cust_00364,True,Thu Feb 02 08:41:00 +0000 2023,"@AppleSupport battery health is at 83% and phone dies by 2pm, is this normal",1000729,
1000729,AppleSupport,False,Thu Feb 02 09:50:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1000728
1000730,cust_00365,True,Tue Dec 19 22:39:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1000731,
1000731,AppleSupport,False,Wed Dec 20 00:04:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000730
1000732,cust_00366,True,Sat Mar 18 17:57:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1000733,
1000733,AppleSupport,False,Sat Mar 18 18:21:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1000732
1000734,cust_00367,True,Sat Jan 20 15:20:00 +0000 2024,@AppleSupport update to ios 16.4 and now my apps keep crashing constantly,1000735,
1000735,AppleSupport,False,Sat Jan 20 16:11:00 +0000 2024,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000734
1000736,cust_00368,True,Mon May 01 02:29:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1000737,
1000737,AppleSupport,False,Mon May 01 03:55:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1000736
1000738,cust_00369,True,Wed Feb 22 12:26:00 +0000 2023,"@AppleSupport my iphone iPhone XS battery drains so fast after the update, it's unusable",1000739,
1000739,AppleSupport,False,Wed Feb 22 12:55:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1000738
1000740,cust_00370,True,Sat Jun 24 11:52:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1000741,
1000741,AppleSupport,False,Sat Jun 24 12:41:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1000740
1000742,cust_00371,True,Tue Feb 28 03:48:00 +0000 2023,@AppleSupport how do i turn off read receipts in imessage,1000743,
1000743,AppleSupport,False,Tue Feb 28 04:38:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1000742
1000744,cust_00372,True,Tue Jan 24 05:31:00 +0000 2023,@AppleSupport update to ios 16.1 and now my apps keep crashing constantly,1000745,
1000745,AppleSupport,False,Tue Jan 24 06:24:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000744
1000746,cust_00373,True,Wed Aug 23 06:45:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1000747,
1000747,AppleSupport,False,Wed Aug 23 08:12:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1000746
1000748,cust_00374,True,Fri Mar 10 15:00:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1000749,
1000749,AppleSupport,False,Fri Mar 10 16:17:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000748
1000750,cust_00375,True,Wed Jan 10 04:06:00 +0000 2024,"@AppleSupport my ipad won't charge or turn on, tried different cables",1000751,
1000751,AppleSupport,False,Wed Jan 10 04:52:00 +0000 2024,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1000750
1000752,cust_00376,True,Sun Aug 20 04:08:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1000753,
1000753,AppleSupport,False,Sun Aug 20 05:31:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1000752
1000754,cust_00377,True,Thu Apr 13 06:39:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1000755,
1000755,AppleSupport,False,Thu Apr 13 08:03:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1000754
1000756,cust_00378,True,Sat Dec 30 03:48:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1000757,
1000757,AppleSupport,False,Sat Dec 30 04:27:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1000756
1000758,cust_00379,True,Sat Jan 07 16:06:00 +0000 2023,"@AppleSupport charged twice for the same app purchase, need a refund",1000759,
1000759,AppleSupport,False,Sat Jan 07 16:29:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1000758
1000760,cust_00380,True,Sat Dec 16 08:09:00 +0000 2023,@AppleSupport ordered my iPhone 13 mini 2 weeks ago and it still says preparing to ship,1000761,
1000761,AppleSupport,False,Sat Dec 16 09:30:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1000760
1000762,cust_00381,True,Tue Apr 25 23:41:00 +0000 2023,"@AppleSupport customer service today was amazing, appreciate you guys",1000763,
1000763,AppleSupport,False,Wed Apr 26 00:37:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000762
1000764,cust_00382,True,Tue Oct 10 01:00:00 +0000 2023,@AppleSupport two factor authentication won't send code to my trusted device,1000765,
1000765,AppleSupport,False,Tue Oct 10 02:20:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1000764
1000766,cust_00383,True,Fri Feb 02 23:12:00 +0000 2024,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1000767,
1000767,AppleSupport,False,Fri Feb 02 23:30:00 +0000 2024,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1000766
1000768,cust_00384,True,Sat Jan 21 13:17:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1000769,
1000769,AppleSupport,False,Sat Jan 21 14:19:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1000768
1000770,cust_00385,True,Sat Jan 21 04:59:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1000771,
1000771,AppleSupport,False,Sat Jan 21 06:12:00 +0000 2023,"Please try charging with a different cable/adapter for 15+ minutes, then attempt a force restart. Let us know what happens.",,1000770
1000772,cust_00386,True,Tue Feb 07 22:20:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1000773,
1000773,AppleSupport,False,Tue Feb 07 23:32:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1000772
1000774,cust_00387,True,Wed Jul 26 02:22:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1000775,
1000775,AppleSupport,False,Wed Jul 26 03:44:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000774
1000776,cust_00388,True,Fri Sep 01 17:52:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1000777,
1000777,AppleSupport,False,Fri Sep 01 19:14:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000776
1000778,cust_00389,True,Sat Jan 21 21:56:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1000779,
1000779,AppleSupport,False,Sat Jan 21 22:02:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1000778
1000780,cust_00390,True,Tue Jan 30 11:32:00 +0000 2024,"@AppleSupport customer service today was amazing, appreciate you guys",1000781,
1000781,AppleSupport,False,Tue Jan 30 11:45:00 +0000 2024,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1000780
1000782,cust_00391,True,Mon Mar 27 17:34:00 +0000 2023,"@AppleSupport ios 16.2 update bricked my iPhone 12, stuck on apple logo",1000783,
1000783,AppleSupport,False,Mon Mar 27 17:50:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000782
